Episode,Total Reward,Avg Loss,Deployed Nodes,Coverage,500_MA,14000_16000_MA
24045,-545.6555105,0.173255896,21,100.0,-1244.7629906628,
24046,-5366.353849,0.16946935,21,100.0,-1254.3720967162,
24047,-545.6555105,0.167916271,21,100.0,-1254.3404230778,
24048,-545.6555105,0.177561576,21,100.0,-1254.3087494394,
24049,-545.6555105,0.175866524,21,100.0,-1244.4015567284,
24050,-545.6555105,0.176740425,21,100.0,-1244.3698830899998,
24051,-545.6555105,0.171088133,21,100.0,-1244.3382094516003,
24052,-545.6555105,0.180362816,21,100.0,-1244.3065358132,
24053,-545.6555105,0.168239171,21,100.0,-1244.2748621747999,
24054,-545.6555105,0.166941945,21,100.0,-1244.2431885363999,
24055,-545.6555105,0.17541867,21,100.0,-1244.2115148980001,
24056,-545.6555105,0.17914785,21,100.0,-1233.9254501429998,
24057,-545.6555105,0.173208752,21,100.0,-1233.8937765046,
24058,-630.3886163,0.175770879,21,100.0,-1233.863935326,
24059,-545.6555105,0.170349887,21,100.0,-1233.8322616876,
24060,-545.6555105,0.183056516,21,100.0,-1233.8005880492,
24061,-5634.995005,0.173621785,21,100.0,-1244.0751337578001,
24062,-545.6555105,0.171096047,21,100.0,-1244.0434601194,
24063,-545.6555105,0.171490107,21,100.0,-1233.9617757263998,
24064,-545.6555105,0.173623843,21,100.0,-1233.9301020880002,
24065,-5585.297047,0.171941758,21,100.0,-1243.9777115226,
24066,-545.6555105,0.174043435,21,100.0,-1243.9460378842,
24067,-5634.995005,0.180479298,21,100.0,-1243.9900763502003,
24068,-545.6555105,0.178117159,21,100.0,-1243.9584027118,
24069,-545.6555105,0.174491907,21,100.0,-1243.9431506107999,
24070,-545.6555105,0.180454286,21,100.0,-1243.9114769724,
24071,-545.6555105,0.173140715,21,100.0,-1243.8798033340001,
24072,-545.6555105,0.174752854,21,100.0,-1243.8481296956,
24073,-545.6555105,0.171953054,21,100.0,-1243.8164560572,
24074,-545.6555105,0.17428066,21,100.0,-1243.7847824188,
24075,-545.6555105,0.176904469,21,100.0,-1243.7531087804,
24076,-545.6555105,0.175137959,21,100.0,-1243.9537778328001,
24077,-545.6555105,0.167187981,21,100.0,-1243.9221041944,
24078,-545.6555105,0.170959994,21,100.0,-1243.8904305560002,
24079,-545.6555105,0.174431643,21,100.0,-1233.680077929,
24080,-545.6555105,0.171476368,21,100.0,-1233.674351516,
24081,-545.6555105,0.179094743,21,100.0,-1223.3645082150001,
24082,-545.6555105,0.173751506,21,100.0,-1223.3328345766,
24083,-545.6555105,0.177591511,21,100.0,-1213.2293234016,
24084,-5672.851068,0.16958735,21,100.0,-1223.4520408782,
24085,-545.6555105,0.173176106,21,100.0,-1213.3485297031998,
24086,-545.6555105,0.167886109,21,100.0,-1213.3168560648003,
24087,-545.6555105,0.172402178,21,100.0,-1213.2851824264,
24088,-550.0155591,0.173256727,21,100.0,-1213.2622288851999,
24089,-545.6555105,0.175756287,21,100.0,-1213.2305552468001,
24090,-545.6555105,0.175429878,21,100.0,-1213.1988816084,
24091,-545.6555105,0.173894003,21,100.0,-1213.1665909848,
24092,-545.6555105,0.172178153,21,100.0,-1213.1349173464,
24093,-545.6555105,0.174826075,21,100.0,-1203.0873022153999,
24094,-545.6555105,0.172957378,21,100.0,-1203.055628577,
24095,-545.6555105,0.176506073,21,100.0,-1203.0239549386001,
24096,-545.6555105,0.179276004,21,100.0,-1202.9922813002,
24097,-545.6555105,0.171025948,21,100.0,-1202.9606076618002,
24098,-545.6555105,0.169911154,21,100.0,-1202.7722445108002,
24099,-5672.851068,0.174927745,21,100.0,-1212.9949619874,
24100,-545.6555105,0.174006173,21,100.0,-1212.963288349,
24101,-545.6555105,0.168745964,21,100.0,-1212.9316147106001,
24102,-545.6555105,0.172102934,21,100.0,-1212.8999410722,
24103,-545.6555105,0.178170168,21,100.0,-1212.8682674338,
24104,-545.6555105,0.174690413,21,100.0,-1212.8365937954,
24105,-545.6555105,0.17103316,21,100.0,-1212.804920157,
24106,-545.6555105,0.183513087,21,100.0,-1212.7732465186,
24107,-615.0171605,0.167162047,21,100.0,-1212.8802961801998,
24108,-5601.790142,0.170827545,21,100.0,-1222.9608918048002,
24109,-545.6555105,0.182584658,21,100.0,-1222.9292181664,
24110,-545.6555105,0.173403665,21,100.0,-1222.897544528,
24111,-5491.635099,0.172802314,21,100.0,-1232.7331270894,
24112,-545.6555105,0.171684475,21,100.0,-1232.701453451,
24113,-545.6555105,0.177590739,21,100.0,-1232.6697798126,
24114,-5585.297047,0.179452155,21,100.0,-1242.7173892472,
24115,-545.6555105,0.16752935,21,100.0,-1242.6857156088001,
24116,-545.6555105,0.174637266,21,100.0,-1242.6540419704,
24117,-545.6555105,0.171290092,21,100.0,-1242.6223683320002,
24118,-545.6555105,0.17132551,21,100.0,-1242.5906946936,
24119,-545.6555105,0.179036978,21,100.0,-1242.5590210552,
24120,-545.6555105,0.165973427,21,100.0,-1242.5273474168,
24121,-10646.15915,0.17222113,21,100.0,-1262.6966810574002,
24122,-545.6555105,0.170201143,21,100.0,-1262.665007419,
24123,-545.6555105,0.175607777,21,100.0,-1262.6333337806,
24124,-545.6555105,0.172964448,21,100.0,-1262.6016601422,
24125,-545.6555105,0.172244685,21,100.0,-1262.5699865038,
24126,-545.6555105,0.168265409,21,100.0,-1262.5383128654,
24127,-545.6555105,0.168359746,21,100.0,-1262.506639227,
24128,-545.6555105,0.170599486,21,100.0,-1262.2477506446,
24129,-545.6555105,0.174978185,21,100.0,-1262.2160770062,
24130,-545.6555105,0.17272014,21,100.0,-1262.3858705414,
24131,-545.6555105,0.169556161,21,100.0,-1252.5468929864,
24132,-545.6555105,0.174333698,21,100.0,-1252.5152193479998,
24133,-545.6555105,0.172696946,21,100.0,-1252.4835457095999,
24134,-545.6555105,0.172787627,21,100.0,-1252.4518720712001,
24135,-545.6555105,0.164850537,21,100.0,-1252.4201984328,
24136,-545.6555105,0.175375275,21,100.0,-1252.3885247944002,
24137,-632.9211417,0.177921396,21,100.0,-1242.6394232398,
24138,-545.6555105,0.177575746,21,100.0,-1242.6077496014,
24139,-545.6555105,0.172671927,21,100.0,-1242.576075963,
24140,-545.6555105,0.172419203,21,100.0,-1242.5444023246002,
24141,-545.6555105,0.169952479,21,100.0,-1242.5127286862,
24142,-545.6555105,0.171730147,21,100.0,-1242.4810550477998,
24143,-545.6555105,0.166152858,21,100.0,-1242.4493814094,
24144,-429.5681758,0.172712253,21,100.0,-1242.1855331016,
24145,-545.6555105,0.174819534,21,100.0,-1242.1538594632,
24146,-545.6555105,0.169710173,21,100.0,-1242.1221858248,
24147,-545.6555105,0.168959009,21,100.0,-1242.0905121864,
24148,-434.1656013,0.171595472,21,100.0,-1241.8358587296,
24149,-5585.297047,0.167654387,21,100.0,-1242.2908928736001,
24150,-545.6555105,0.17713438,21,100.0,-1242.2592192352,
24151,-5504.063146,0.170976783,21,100.0,-1252.1443608678,
24152,-545.6555105,0.180564654,21,100.0,-1252.1126872294,
24153,-545.6555105,0.175941565,21,100.0,-1252.081013591,
24154,-5670.059915,0.176280283,21,100.0,-1252.157458845,
24155,-545.6555105,0.169129364,21,100.0,-1252.1257852066,
24156,-545.6555105,0.172940229,21,100.0,-1242.0148284936,
24157,-545.6555105,0.173028244,21,100.0,-1241.9831548552002,
24158,-545.6555105,0.169325214,21,100.0,-1241.9514812168,
24159,-545.6555105,0.175783375,21,100.0,-1241.9198075784,
24160,-545.6555105,0.168636998,21,100.0,-1241.88813394,
24161,-545.6555105,0.170236908,21,100.0,-1241.8564603016,
24162,-545.6555105,0.177337663,21,100.0,-1241.811770579,
24163,-545.6555105,0.169309032,21,100.0,-1241.7800969406,
24164,-545.6555105,0.172847703,21,100.0,-1241.7484233021999,
24165,-545.6555105,0.173808224,21,100.0,-1241.626498171,
24166,-545.6555105,0.174640954,21,100.0,-1231.5229869959999,
24167,-545.6555105,0.166504744,21,100.0,-1231.4913133576001,
24168,-5504.063146,0.175916106,21,100.0,-1241.3764549902,
24169,-545.6555105,0.163831687,21,100.0,-1211.2345333712,
24170,-554.1466538,0.167207835,21,100.0,-1211.2198420194,
24171,-545.6555105,0.177693671,21,100.0,-1200.9337772644,
24172,-545.6555105,0.170385772,21,100.0,-1200.902103626,
24173,-545.6555105,0.176148778,21,100.0,-1200.8704299876,
24174,-5639.810707,0.169675714,21,100.0,-1210.8729078888002,
24175,-545.6555105,0.173544739,21,100.0,-1210.8412342504,
24176,-545.6555105,0.171395914,21,100.0,-1210.8095606119998,
24177,-545.6555105,0.170210078,21,100.0,-1200.885927795,
24178,-545.6555105,0.175171939,21,100.0,-1200.8542541566,
24179,-545.6555105,0.173804311,21,100.0,-1200.8225805181999,
24180,-545.6555105,0.172105309,21,100.0,-1200.7909068798,
24181,-545.6555105,0.173883362,21,100.0,-1200.7592332414,
24182,-545.6555105,0.170299426,21,100.0,-1200.7275596030001,
24183,-545.6555105,0.172918358,21,100.0,-1200.6958859646002,
24184,-545.6555105,0.170853422,21,100.0,-1200.6642123262,
24185,-545.6555105,0.174020674,21,100.0,-1200.6325386878,
24186,-545.6555105,0.176265382,21,100.0,-1200.6008650494,
24187,-545.6555105,0.168376009,21,100.0,-1200.569191411,
24188,-545.6555105,0.17932643,21,100.0,-1200.5375177726,
24189,-545.6555105,0.171641283,21,100.0,-1200.5058441341998,
24190,-545.6555105,0.163726105,21,100.0,-1200.4741704958,
24191,-545.6555105,0.16538045,21,100.0,-1200.4424968574,
24192,-545.6555105,0.172054218,21,100.0,-1200.410823219,
24193,-5672.851068,0.167769478,21,100.0,-1210.6335406956002,
24194,-545.6555105,0.169612615,21,100.0,-1210.6018670572,
24195,-545.6555105,0.176019166,21,100.0,-1210.5701934187998,
24196,-5491.635099,0.172569575,21,100.0,-1220.4304789574,
24197,-545.6555105,0.175615417,21,100.0,-1220.398805319,
24198,-545.6555105,0.172562893,21,100.0,-1220.3671316805999,
24199,-543.3650328,0.1703042,21,100.0,-1220.3308770867998,
24200,-545.6555105,0.175639053,21,100.0,-1210.0210337858,
24201,-545.6555105,0.174427564,21,100.0,-1209.9893601474,
24202,-545.6555105,0.175004997,21,100.0,-1209.957686509,
24203,-545.6555105,0.171494735,21,100.0,-1209.9260128706,
24204,-545.6555105,0.171543266,21,100.0,-1209.8943392322,
24205,-545.6555105,0.176690992,21,100.0,-1209.8626655938,
24206,-545.6555105,0.179711026,21,100.0,-1209.8309919554,
24207,-545.6555105,0.166230852,21,100.0,-1199.7274807804,
24208,-545.6555105,0.169793566,21,100.0,-1199.6958071420001,
24209,-545.6555105,0.16483029,21,100.0,-1199.6641335036,
24210,-545.6555105,0.168734584,21,100.0,-1199.6324598652,
24211,-5400.272513,0.17374521,21,100.0,-1199.4190084232,
24212,-545.6555105,0.167326854,21,100.0,-1199.3873347848,
24213,-545.6555105,0.170946265,21,100.0,-1189.1769821578,
24214,-545.6555105,0.175088829,21,100.0,-1189.1453085194,
24215,-545.6555105,0.172187776,21,100.0,-1189.1136348809998,
24216,-554.2637192,0.173335549,21,100.0,-1189.0991776600001,
24217,-545.6555105,0.169460948,21,100.0,-1189.0675040216,
24218,-545.6555105,0.165928875,21,100.0,-1189.0358303832,
24219,-545.6555105,0.170096051,21,100.0,-1189.0041567448,
24220,-545.6555105,0.16731205,21,100.0,-1188.9724831064002,
24221,-545.6555105,0.173495032,21,100.0,-1188.940809468,
24222,-545.6555105,0.164249559,21,100.0,-1188.9091358296,
24223,-545.6555105,0.178667497,21,100.0,-1188.8774621912,
24224,-483.4259696,0.17148779,21,100.0,-1188.721329471,
24225,-545.6555105,0.172073548,21,100.0,-1188.6896558325998,
24226,-5684.740342,0.174575533,21,100.0,-1198.9361518572,
24227,-507.2389672,0.18270947,21,100.0,-1198.8276451322001,
24228,-545.6555105,0.171495765,21,100.0,-1198.7959714938,
24229,-545.6555105,0.162989194,21,100.0,-1198.7642978554,
24230,-545.6555105,0.173347327,21,100.0,-1198.7326242170002,
24231,-545.6555105,0.17218969,21,100.0,-1198.7009505786,
24232,-545.6555105,0.164971893,21,100.0,-1198.6692769402,
24233,-545.6555105,0.172990322,21,100.0,-1198.6376033018,
24234,-545.6555105,0.176708966,21,100.0,-1198.6059296633998,
24235,-545.6555105,0.164071398,21,100.0,-1198.574256025,
24236,-5672.851068,0.165053935,21,100.0,-1208.7969735016002,
24237,-5580.153426,0.175973979,21,100.0,-1218.8342956942001,
24238,-545.6555105,0.169940386,21,100.0,-1218.8026220558,
24239,-545.6555105,0.172194667,21,100.0,-1218.7709484174,
24240,-545.6555105,0.164227426,21,100.0,-1218.7392747790002,
24241,-545.6555105,0.165635399,21,100.0,-1218.7076011406,
24242,-545.6555105,0.170235299,21,100.0,-1218.6759275022,
24243,-545.6555105,0.173640615,21,100.0,-1218.6442538638,
24244,-545.6555105,0.167900343,21,100.0,-1218.6125802253998,
24245,-545.6555105,0.168577106,21,100.0,-1218.580906587,
24246,-545.6555105,0.179667686,21,100.0,-1218.5492329486,
24247,-545.6555105,0.172290127,21,100.0,-1188.5549625695999,
24248,-545.6555105,0.174978572,21,100.0,-1188.5232889312,
24249,-545.6555105,0.178699292,21,100.0,-1188.4916152928,
24250,-545.6555105,0.177862122,21,100.0,-1188.4599416544,
24251,-545.6555105,0.172113027,21,100.0,-1168.3121948354,
24252,-545.6555105,0.168323139,21,100.0,-1168.280521197,
24253,-545.6555105,0.174203303,21,100.0,-1168.3256700487998,
24254,-545.6555105,0.167379681,21,100.0,-1158.3444138578,
24255,-545.6555105,0.168019334,21,100.0,-1158.3127402194,
24256,-545.6555105,0.172097174,21,100.0,-1158.281066581,
24257,-545.6555105,0.173066635,21,100.0,-1157.9799013398,
24258,-545.6555105,0.163803861,21,100.0,-1157.9482277014,
24259,-545.6555105,0.177905291,21,100.0,-1157.916554063,
24260,-545.6555105,0.175875674,21,100.0,-1157.8848804246002,
24261,-545.6555105,0.172693351,21,100.0,-1157.8532067862,
24262,-545.6555105,0.173422755,21,100.0,-1157.8215331478,
24263,-545.6555105,0.171184854,21,100.0,-1157.7898595093998,
24264,-545.6555105,0.171084366,21,100.0,-1157.7581858710003,
24265,-545.6555105,0.171649859,21,100.0,-1157.7265122326,
24266,-545.6555105,0.173501415,21,100.0,-1157.6948385941998,
24267,-545.6555105,0.173919905,21,100.0,-1157.6631649558,
24268,-545.6555105,0.175853343,21,100.0,-1157.6314913174,
24269,-545.6555105,0.169296289,21,100.0,-1157.599817679,
24270,-545.6555105,0.170885153,21,100.0,-1157.5681440406001,
24271,-545.6555105,0.167618405,21,100.0,-1157.5364704022,
24272,-545.6555105,0.175137683,21,100.0,-1157.5047967638,
24273,-5684.740342,0.171844801,21,100.0,-1167.7512927884,
24274,-545.6555105,0.167520222,21,100.0,-1167.7196191500002,
24275,-545.6555105,0.173369901,21,100.0,-1167.6879455116,
24276,-545.6555105,0.173053492,21,100.0,-1157.5533049885998,
24277,-545.6555105,0.163607579,21,100.0,-1157.5216313502,
24278,-545.6555105,0.169050674,21,100.0,-1157.4899577118,
24279,-5504.063146,0.177890546,21,100.0,-1167.3750993444,
24280,-545.6555105,0.173299854,21,100.0,-1167.343425706,
24281,-5657.712511,0.176664526,21,100.0,-1177.4218338744,
24282,-545.6555105,0.169593278,21,100.0,-1177.2924672948002,
24283,-545.6555105,0.166638954,21,100.0,-1177.2607936564,
24284,-545.6555105,0.17001503,21,100.0,-1177.229120018,
24285,-483.4259696,0.178780634,21,100.0,-1166.8690349712,
24286,-545.6555105,0.179199934,21,100.0,-1166.8373613328,
24287,-545.6555105,0.164953227,21,100.0,-1166.8056876944,
24288,-545.6555105,0.169843417,21,100.0,-1166.7740140560002,
24289,-545.6555105,0.170523254,21,100.0,-1166.7423404176,
24290,-545.6555105,0.172847893,21,100.0,-1166.7106667791998,
24291,-545.6555105,0.170873513,21,100.0,-1166.6789931408002,
24292,-545.6555105,0.176488411,21,100.0,-1166.6473195024,
24293,-545.6555105,0.171647272,21,100.0,-1166.6156458639998,
24294,-545.6555105,0.165226013,21,100.0,-1166.5839722255998,
24295,-545.6555105,0.165189563,21,100.0,-1166.5522985872,
24296,-533.9081421,0.172305403,21,100.0,-1166.4971302119998,
24297,-545.6555105,0.167032277,21,100.0,-1166.4654565736,
24298,-5491.635099,0.171922117,21,100.0,-1176.3257421122,
24299,-545.6555105,0.17226351,21,100.0,-1125.5259523132002,
24300,-5634.995005,0.166008117,21,100.0,-1135.6729576638,
24301,-5491.635099,0.161940023,21,100.0,-1145.5332432024002,
24302,-545.6555105,0.169421163,21,100.0,-1145.501569564,
24303,-545.6555105,0.16837597,21,100.0,-1145.4698959256,
24304,-545.6555105,0.179378721,21,100.0,-1145.4382222872,
24305,-545.6555105,0.172371707,21,100.0,-1145.4065486488,
24306,-545.6555105,0.167115073,21,100.0,-1145.3748750104,
24307,-545.6555105,0.164436011,21,100.0,-1145.3432013719998,
24308,-545.6555105,0.169621987,21,100.0,-1145.3115277336,
24309,-545.6555105,0.173156291,21,100.0,-1145.2798540952,
24310,-545.6555105,0.167655095,21,100.0,-1145.2481804568,
24311,-545.6555105,0.165505936,21,100.0,-1145.2165068184,
24312,-545.6555105,0.173852468,21,100.0,-1145.1848331800002,
24313,-545.6555105,0.165086404,21,100.0,-1145.1531595416,
24314,-545.6555105,0.170362821,21,100.0,-1145.1214859032,
24315,-545.6555105,0.17062486,21,100.0,-1134.9602149722,
24316,-644.2611417,0.172798067,21,100.0,-1125.0134833335999,
24317,-5597.138953,0.170298691,21,100.0,-1135.0847765802,
24318,-545.6555105,0.163883819,21,100.0,-1135.0531029417998,
24319,-545.6555105,0.16926549,21,100.0,-1135.0214293034,
24320,-555.2146473,0.173637215,21,100.0,-1135.0088739386001,
24321,-545.6555105,0.166281874,21,100.0,-1134.9772003002,
24322,-545.6555105,0.171415821,21,100.0,-1134.9455266618,
24323,-545.6555105,0.169501657,21,100.0,-1134.9138530234,
24324,-545.6555105,0.179093629,21,100.0,-1134.882179385,
24325,-545.6555105,0.175233445,21,100.0,-1134.8505057466,
24326,-545.6555105,0.172747178,21,100.0,-1134.8188321082,
24327,-545.6555105,0.169512399,21,100.0,-1134.7871584697998,
24328,-545.6555105,0.165658922,21,100.0,-1134.7554848314,
24329,-545.6555105,0.173900804,21,100.0,-1134.9561538838,
24330,-545.6555105,0.176228695,21,100.0,-1134.9244802454,
24331,-615.0171605,0.165438388,21,100.0,-1135.031529907,
24332,-545.6555105,0.174163118,21,100.0,-1134.9998562685998,
24333,-5616.000468,0.174860449,21,100.0,-1145.1088725452003,
24334,-545.6555105,0.17384522,21,100.0,-1145.0771989068,
24335,-545.6555105,0.162500305,21,100.0,-1145.0455252683998,
24336,-545.6555105,0.169863304,21,100.0,-1145.0138516299999,
24337,-545.6555105,0.170073354,21,100.0,-1144.9821779916,
24338,-545.6555105,0.169357533,21,100.0,-1135.0585451746,
24339,-545.6555105,0.163499314,21,100.0,-1135.0268715362,
24340,-545.6555105,0.170512798,21,100.0,-1134.9013169415998,
24341,-545.6555105,0.174547638,21,100.0,-1134.8696433032,
24342,-545.6555105,0.16850865,21,100.0,-1134.8379696648,
24343,-5665.219604,0.164705113,21,100.0,-1145.0454242133999,
24344,-545.6555105,0.166531324,21,100.0,-1145.013750575,
24345,-5684.740342,0.174731301,21,100.0,-1145.1912507690001,
24346,-545.6555105,0.165167999,21,100.0,-1145.1595771306002,
24347,-545.6555105,0.170281506,21,100.0,-1145.1279034922,
24348,-545.6555105,0.171485003,21,100.0,-1145.0962298538,
24349,-545.6555105,0.174143883,21,100.0,-1145.0645562154002,
24350,-545.6555105,0.17121757,21,100.0,-1145.032882577,
24351,-545.6555105,0.167531697,21,100.0,-1145.0012089385998,
24352,-545.6555105,0.169769409,21,100.0,-1144.9695353002,
24353,-545.6555105,0.169772929,21,100.0,-1144.9378616617998,
24354,-578.541338,0.156936272,21,100.0,-1144.9719596783998,
24355,-20637.9559,0.166522744,21,100.0,-1185.124886819,
24356,-561.8008223,0.171173968,21,100.0,-1185.1255038042002,
24357,-545.6555105,0.178623242,21,100.0,-1164.9469497451998,
24358,-545.6555105,0.169352778,21,100.0,-1164.9152761067999,
24359,-545.6555105,0.171723267,21,100.0,-1164.8836024684,
24360,-545.6555105,0.177604568,21,100.0,-1164.85192883,
24361,-545.6555105,0.165999462,21,100.0,-1164.8202551916,
24362,-545.6555105,0.175747201,21,100.0,-1164.7885815532,
24363,-5657.712511,0.16381685,21,100.0,-1174.9810219157998,
24364,-545.6555105,0.168557816,21,100.0,-1174.9493482774,
24365,-545.6555105,0.167037174,21,100.0,-1174.917674639,
24366,-545.6555105,0.174320771,21,100.0,-1174.8860010006,
24367,-545.6555105,0.171508926,21,100.0,-1174.8543273622,
24368,-5491.635099,0.158803429,21,100.0,-1184.7146129008001,
24369,-5657.712511,0.176020674,21,100.0,-1194.9070532634,
24370,-5614.543608,0.167982782,21,100.0,-1205.01315582,
24371,-545.6555105,0.171481288,21,100.0,-1194.8407922650001,
24372,-545.6555105,0.171708224,21,100.0,-1194.8091186266,
24373,-545.6555105,0.165092073,21,100.0,-1194.7774449882,
24374,-563.7942455,0.169668766,21,100.0,-1194.7820488198001,
24375,-506.3958093,0.168335742,21,100.0,-1194.671855779,
24376,-545.6555105,0.181735271,21,100.0,-1194.6401821406,
24377,-545.6555105,0.17393077,21,100.0,-1194.6085085022,
24378,-545.6555105,0.167443022,21,100.0,-1194.5768348638,
24379,-545.6555105,0.173532094,21,100.0,-1194.5451612253999,
24380,-576.9323821,0.172125085,21,100.0,-1194.5760413301998,
24381,-545.6555105,0.173086722,21,100.0,-1194.5443676918,
24382,-545.6555105,0.178144045,21,100.0,-1194.5126940534,
24383,-545.6555105,0.163774031,21,100.0,-1194.4810204149999,
24384,-545.6555105,0.169152843,21,100.0,-1194.4493467766,
24385,-545.6555105,0.17191109,21,100.0,-1194.4176731382001,
24386,-545.6555105,0.171058699,21,100.0,-1194.3859994998,
24387,-545.6555105,0.166967826,21,100.0,-1184.4375105907998,
24388,-545.6555105,0.167422355,21,100.0,-1184.4058369524,
24389,-545.6555105,0.171939175,21,100.0,-1184.374163314,
24390,-5453.291008,0.182060908,21,100.0,-1194.1577606706,
24391,-545.6555105,0.178328141,21,100.0,-1194.1260870321998,
24392,-5506.998234,0.167522615,21,100.0,-1204.0170988408001,
24393,-545.6555105,0.170881765,21,100.0,-1203.9854252024,
24394,-545.6555105,0.172814594,21,100.0,-1203.9378365324,
24395,-662.4280679,0.173765615,21,100.0,-1204.1397080088,
24396,-545.6555105,0.172883048,21,100.0,-1204.1080343704,
24397,-545.6555105,0.176359125,21,100.0,-1204.0763607319998,
24398,-545.6555105,0.167283814,21,100.0,-1193.932417831,
24399,-545.6555105,0.172586218,21,100.0,-1193.9007441926,
24400,-545.6555105,0.170600075,21,100.0,-1193.8690705541999,
24401,-545.6555105,0.171788166,21,100.0,-1193.8373969158001,
24402,-545.6555105,0.169195924,21,100.0,-1193.8057232774,
24403,-516.9129418,0.168394007,21,100.0,-1193.7165645015998,
24404,-5684.740342,0.16261503,21,100.0,-1203.9630605261998,
24405,-545.6555105,0.17324374,21,100.0,-1203.9313868878,
24406,-545.6555105,0.170758792,21,100.0,-1203.8997132494,
24407,-545.6555105,0.172363731,21,100.0,-1203.8680396109999,
24408,-545.6555105,0.170846252,21,100.0,-1203.8363659726,
24409,-545.6555105,0.165221542,21,100.0,-1203.8046923342001,
24410,-545.6555105,0.169972038,21,100.0,-1203.7730186958,
24411,-545.6555105,0.170721847,21,100.0,-1203.7413450574002,
24412,-545.6555105,0.167248658,21,100.0,-1203.709671419,
24413,-545.6555105,0.168765879,21,100.0,-1203.6779977805998,
24414,-545.6555105,0.166521168,21,100.0,-1203.6463241422,
24415,-5684.740342,0.15999268,21,100.0,-1213.8928201668,
24416,-10535.96394,0.157988625,21,100.0,-1223.7387965028,
24417,-545.6555105,0.169613438,21,100.0,-1223.7071228643997,
24418,-545.6555105,0.16625101,21,100.0,-1223.6754492260002,
24419,-545.6555105,0.171177482,21,100.0,-1223.6437755876,
24420,-545.6555105,0.171346058,21,100.0,-1223.6121019492,
24421,-5545.481803,0.171626012,21,100.0,-1233.5800808958002,
24422,-545.6555105,0.168967749,21,100.0,-1233.5484072574,
24423,-545.6555105,0.17107199,21,100.0,-1233.516733619,
24424,-545.6555105,0.163322526,21,100.0,-1233.4850599806,
24425,-545.6555105,0.169946207,21,100.0,-1233.4533863422,
24426,-545.6555105,0.174882332,21,100.0,-1233.4217127038,
24427,-545.6555105,0.167272651,21,100.0,-1233.3900390653998,
24428,-545.6555105,0.173443455,21,100.0,-1233.358365427,
24429,-545.6555105,0.164474271,21,100.0,-1233.3266917886,
24430,-545.6555105,0.165617547,21,100.0,-1233.2950181502,
24431,-545.6555105,0.169124251,21,100.0,-1233.2633445118,
24432,-545.6555105,0.166907394,21,100.0,-1233.2316708734002,
24433,-545.6555105,0.168103156,21,100.0,-1233.199997235,
24434,-545.6555105,0.172482116,21,100.0,-1233.1683235966,
24435,-545.6555105,0.174092217,21,100.0,-1233.1366499582,
24436,-5616.000468,0.168328986,21,100.0,-1243.2456662348,
24437,-545.6555105,0.161707073,21,100.0,-1243.2139925964,
24438,-545.6555105,0.17084374,21,100.0,-1243.182318958,
24439,-545.6555105,0.165239763,21,100.0,-1243.1506453195998,
24440,-545.6555105,0.167262885,21,100.0,-1243.1189716812,
24441,-545.6555105,0.168522704,21,100.0,-1243.0872980428,
24442,-545.6555105,0.164013464,21,100.0,-1243.0556244044,
24443,-545.6555105,0.175969398,21,100.0,-1243.0239507659999,
24444,-545.6555105,0.159417193,21,100.0,-1242.9922771276,
24445,-545.6555105,0.162009009,21,100.0,-1233.4127878726001,
24446,-545.6555105,0.164429773,21,100.0,-1233.3811142342,
24447,-5732.820015,0.172584755,21,100.0,-1243.7237696047998,
24448,-5649.200688,0.157691223,21,100.0,-1253.8991863214,
24449,-545.6555105,0.165175144,21,100.0,-1253.8675126829999,
24450,-545.6555105,0.164960951,21,100.0,-1253.7664387552,
24451,-545.6555105,0.167884666,21,100.0,-1253.7347651168002,
24452,-545.6555105,0.165068868,21,100.0,-1253.7030914784,
24453,-5684.740342,0.172625095,21,100.0,-1263.949587503,
24454,-545.6555105,0.163898683,21,100.0,-1263.9179138645998,
24455,-5684.740342,0.166868359,21,100.0,-1274.1644098892,
24456,-545.6555105,0.16373177,21,100.0,-1263.9540572622002,
24457,-569.4498455,0.167335764,21,100.0,-1263.9699722938,
24458,-545.6555105,0.165893742,21,100.0,-1263.9382986553999,
24459,-545.6555105,0.176689354,21,100.0,-1263.9066250170001,
24460,-545.6555105,0.170017299,21,100.0,-1263.8749513786,
24461,-545.6555105,0.155152915,21,100.0,-1263.8432777402,
24462,-545.6555105,0.172314105,21,100.0,-1263.8116041018002,
24463,-5601.790142,0.17553702,21,100.0,-1273.8921997264,
24464,-570.1542445,0.171477811,21,100.0,-1273.9095235559998,
24465,-545.6555105,0.166620383,21,100.0,-1273.8778499175999,
24466,-545.6555105,0.171131378,21,100.0,-1273.8461762792,
24467,-545.6555105,0.170171038,21,100.0,-1273.8145026408001,
24468,-5581.574279,0.169285653,21,100.0,-1264.1475910187999,
24469,-545.6555105,0.162258336,21,100.0,-1254.0826520578,
24470,-545.6555105,0.173130464,21,100.0,-1254.0509784194,
24471,-545.6555105,0.164009654,21,100.0,-1254.0193047809998,
24472,-545.6555105,0.16537631,21,100.0,-1253.9876311425999,
24473,-545.6555105,0.167197884,21,100.0,-1233.5985995236,
24474,-570.1542445,0.162078421,21,100.0,-1233.6159233531998,
24475,-545.6555105,0.164185922,21,100.0,-1233.4275602022003,
24476,-545.6555105,0.163465415,21,100.0,-1233.3958865638,
24477,-545.6555105,0.164087829,21,100.0,-1223.2235230088,
